,Rating,Name,Country,Overall_review,Review_times,Review_date,Review_tags,Subjectivity,Polarity,Analysis
664,7.5,Anonymous,Canada,Good,3,2018-10-11,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
665,6.7,Anonymous,Turkey,Pleasant,31,2018-10-10,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
666,8.3,Anonymous,Ireland,"In general, basic but clean and location is perfect. We really enjoyed our stay.",4,2018-10-10,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.6050000000000001,0.38333333333333336,Positive
667,6.0,Anonymous,United States of America,Won't stay again as the room charge was expensive,1,2018-10-09,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 4 nights",0.7,-0.5,Negative
668,8.3,Anonymous,United States of America,"I have stayed here before and, for the price and location, it's a great value.",2,2018-10-06,"Leisure trip, Couple, Queen Room, Stayed 5 nights",0.75,0.8,Positive
669,7.1,Anonymous,Australia,Expensive for what it was,11,2018-10-06,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.7,-0.5,Negative
670,8.3,Anonymous,United States of America,I was treated very well. loved the location and the ambiance.,2,2018-10-02,"Business trip, Solo traveler, Room Selected at Check-In, Stayed 2 nights",0.55,0.44999999999999996,Positive
671,7.5,Anonymous,Australia,Good,1,2018-09-30,"Leisure trip, Couple, Room Selected at Check-In, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
672,7.1,Anonymous,Canada,Good,1,2018-09-29,"Leisure trip, Couple, Room Selected at Check-In, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
673,8.8,Anonymous,United States of America,Excellent,1,2018-09-29,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
674,5.8,Anonymous,Israel,Okay,12,2019-10-15,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.5,0.5,Positive
675,4.6,Anonymous,United States of America,I would pick another hotel.,1,2019-10-14,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",0.0,0.0,Neutral
676,10.0,Anonymous,United States of America,Exceptional,1,2019-10-04,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
677,4.2,Anonymous,Australia,Disappointing,1,2019-10-02,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.7,-0.6,Negative
678,3.8,Anonymous,Jersey,Needs updating,1,2019-09-29,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.0,0.0,Neutral
679,10.0,Anonymous,United Kingdom,Exceptional,15,2019-09-26,"Leisure trip, Travelers with friends, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
680,4.2,Anonymous,United Kingdom,Terrible,3,2019-09-23,"Leisure trip, Group, Room Selected at Check-In, Stayed 4 nights, Submitted from a mobile device",1.0,-1.0,Negative
681,5.4,Anonymous,New Zealand,"Wouldn’t stay here again.  The hotel is not a 3 star, definitely only 2",7,2019-09-20,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.0,Neutral
682,5.8,Anonymous,Australia,Basic stuff,13,2019-09-19,"Leisure trip, Solo traveler, Room Selected at Check-In, Stayed 3 nights, Submitted from a mobile device",0.125,0.0,Neutral
683,3.3,Anonymous,Australia,Poor,14,2019-09-14,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6,-0.4,Negative
684,10.0,Anonymous,Czech Republic,Excellent experience,6,2019-09-12,"Leisure trip, Group, Queen Room, Stayed 7 nights",1.0,1.0,Positive
685,9.2,Anonymous,United States of America,Awesome,1,2019-08-18,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
686,9.6,Anonymous,United States of America,Good deal,1,2019-08-12,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
687,9.6,Anonymous,United States of America,A little gem amongst the giants.,1,2019-08-10,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.5,-0.1875,Negative
688,9.6,Anonymous,New Zealand,Exceptional,1,2019-08-09,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
689,9.2,Anonymous,Canada,Awesome,4,2019-08-08,"Leisure trip, Family with young children, Queen Room, Stayed 7 nights, Submitted from a mobile device",1.0,1.0,Positive
690,10.0,Anonymous,United States of America,Good value,1,2019-08-05,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
691,5.4,Anonymous,United States of America,I wouldn’t recommend this place.,1,2019-07-21,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
692,9.2,Anonymous,Germany,Excellent!,5,2019-07-20,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights",1.0,1.0,Positive
693,9.2,Anonymous,United States of America,Awesome,1,2019-07-19,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
694,3.8,Anonymous,United States of America,Poor,1,2019-07-17,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6,-0.4,Negative
695,5.0,Anonymous,Netherlands,Fair,8,2019-07-14,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",0.9,0.7,Positive
696,3.3,Anonymous,United States of America,Overpriced dump!,3,2019-07-13,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
697,5.8,Anonymous,Sweden,Okay,21,2019-07-12,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.5,0.5,Positive
698,5.4,Anonymous,New Zealand,Met our needs for closeness to town center but definitely felt a little seedy,9,2019-07-09,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.3666666666666667,-0.09583333333333333,Negative
699,5.8,Anonymous,United States of America,Meh.,2,2018-09-24,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.0,0.0,Neutral
700,10.0,Anonymous,Ireland,Lovely cosy old Victorian hotel close to everything,3,2018-09-19,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.475,0.3,Positive
701,5.8,Anonymous,Canada,Small and Loud,13,2018-09-16,"Leisure trip, Travelers with friends, Queen Room, Stayed 8 nights, Submitted from a mobile device",0.6000000000000001,-0.075,Negative
702,5.0,Anonymous,United Arab Emirates,Avoid this hotel,13,2018-09-14,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.0,0.0,Neutral
703,5.0,Anonymous,Switzerland,"Could do better, so much potential...",6,2018-09-10,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.75,0.25,Positive
704,5.0,Anonymous,Australia,Fair,71,2018-09-05,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
705,4.6,Anonymous,United States of America,Disappointing,1,2018-08-22,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7,-0.6,Negative
706,9.6,Anonymous,Australia,Exceptional,2,2018-08-21,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
707,10.0,Anonymous,United States of America,"Great place, great staff, great location",1,2018-08-16,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.75,0.8000000000000002,Positive
708,9.6,Anonymous,Philippines,Exceptional,19,2018-08-04,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 6 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
709,8.0,Adryansyah,Indonesia,Very Good,24,2020-03-24,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
710,8.0,Tyler,United States of America,Very Good,1,2020-03-22,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
711,8.0,Ken,United States of America,Very Good,2,2020-03-21,"Leisure trip, Couple, Queen Room, Stayed 14 nights",0.7800000000000001,0.9099999999999999,Positive
712,8.0,Jeannine,United States of America,Very Good,11,2020-03-21,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
713,8.0,Bineeta,United States of America,Very Good,1,2020-03-11,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
714,7.0,Thiagovsdiniz,Brazil,Good,4,2020-03-09,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
715,7.5,Dominik,Germany,Good,6,2020-03-07,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
716,8.0,Mario,United States of America,Very Good,3,2020-03-06,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
717,8.0,Jessie,Sweden,Very Good,2,2020-03-06,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
718,7.0,Sungsim,South Korea,Good,5,2020-03-01,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
719,8.0,David,Australia,Very Good,1,2020-02-29,"Business trip, Solo traveler, Queen Room, Stayed 8 nights",0.7800000000000001,0.9099999999999999,Positive
720,7.9,Eesaa,United States of America,Good,2,2020-02-29,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
721,8.8,Lucia,United States of America,Excellent,1,2020-02-25,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
722,8.3,Annie,United States of America,Very Good,1,2020-02-25,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
723,8.0,Jimena,United States of America,Very Good,1,2020-02-24,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
724,8.0,Dhaval,United States of America,Very Good,1,2020-01-04,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
725,8.3,Roselyne,Australia,Very Good,5,2020-01-03,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
726,7.0,Mitch,United States of America,Good,1,2020-01-01,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
727,7.5,Himanshu,India,Good,2,2020-01-01,"Leisure trip, Travelers with friends, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
728,7.0,California_couple,United States of America,Good,7,2019-12-30,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
729,7.0,Chao,Hong Kong,Good,3,2019-12-26,"Leisure trip, Family with young children, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
730,7.9,Mireia,Spain,Good,8,2019-12-24,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
731,7.0,Mark,Australia,Good,1,2019-12-23,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night",0.6000000000000001,0.7,Positive
732,8.0,Katelyn,United States of America,Very Good,2,2019-12-23,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
733,8.0,Julian,United States of America,Very Good,7,2019-12-22,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
734,8.3,Debra,United States of America,Very Good,5,2019-12-20,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
735,8.0,James,United States of America,Very Good,2,2019-12-17,"Leisure trip, Group, Queen Room, Stayed 2 nights",0.7800000000000001,0.9099999999999999,Positive
736,7.0,Stevan,Serbia,Good,1,2019-12-17,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 2 nights",0.6000000000000001,0.7,Positive
737,8.0,Lizeth,United States of America,Very Good,1,2019-12-16,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
738,8.0,Patrick,United States of America,Very Good,5,2019-12-15,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",0.7800000000000001,0.9099999999999999,Positive
739,8.0,Jennifer,United States of America,Very Good,1,2019-12-15,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
740,7.0,Kent,United States of America,Good,1,2019-12-11,"Business trip, Solo traveler, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
741,7.0,Katrina,Australia,Good,3,2019-12-11,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
742,7.0,Kay,United States of America,Good,4,2019-12-08,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
743,8.8,Khaled,United States of America,Excellent,9,2019-12-06,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
744,8.0,Howard,United States of America,Very Good,1,2019-12-05,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
745,7.5,Julie,United States of America,Good,1,2019-12-04,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
746,7.0,Nestor,United States of America,Good,1,2019-12-04,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
747,8.0,Immaculate,United States of America,Very Good,1,2019-12-02,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights",0.7800000000000001,0.9099999999999999,Positive
748,7.0,Julia,Russia,Good,53,2019-12-01,"Business trip, Solo traveler, Queen Room, Stayed 3 nights",0.6000000000000001,0.7,Positive
